[2025-05-18 23:00:00] [INFO    ] discord.client: logging in using static token
[2025-05-18 23:00:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'guild_scheduled_events': [], 'max_video_channel_users': 25, 'afk_channel_id': None, 'roles': [{'version': 1716232197810, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1242192613034037378', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1747587477311, 'unicode_emoji': None, 'tags': {}, 'position': 4, 'permissions': '2108859006582783', 'name': 'Admin', 'mentionable': True, 'managed': False, 'id': '1305646872425267333', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 11342935}, 'color': 11342935}, {'version': 1747587477296, 'unicode_emoji': None, 'tags': {'bot_id': '411916947773587456'}, 'position': 3, 'permissions': '8', 'name': 'Jockie Music', 'mentionable': False, 'managed': True, 'id': '1333520720734589064', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1747587477283, 'unicode_emoji': None, 'tags': {'bot_id': '1373692294275797063'}, 'position': 2, 'permissions': '563276639693888', 'name': 'NeygaDB', 'mentionable': False, 'managed': True, 'id': '1373695682266796116', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1747587477518, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': 'neygatest', 'mentionable': False, 'managed': False, 'id': '1373706135235985518', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 3447003}, 'color': 3447003}], 'rules_channel_id': None, 'home_header': None, 'system_channel_flags': 0, 'nsfw': False, 'profile': None, 'latest_onboarding_question_id': None, 'splash': None, 'explicit_content_filter': 0, 'features': ['SOUNDBOARD'], 'max_members': 500000, 'activity_instances': [], 'safety_alerts_channel_id': None, 'id': '1242192613034037378', 'verification_level': 0, 'large': False, 'name': 'E-CHLANIE', 'premium_tier': 0, 'stage_instances': [], 'emojis': [], 'soundboard_sounds': [], 'lazy': True, 'threads': [], 'nsfw_level': 0, 'moderator_reporting': None, 'embedded_activities': [], 'premium_subscription_count': 0, 'hub_type': None, 'afk_timeout': 300, 'description': None, 'members': [{'user': {'username': 'wu4063', 'public_flags': 0, 'primary_guild': None, 'id': '469133223432159253', 'global_name': 'Wu', 'display_name': 'Wu', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '78c9558d044d179d2bdf01cb4716ce40'}, 'roles': ['1305646872425267333', '1373706135235985518'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-20T19:14:38.086000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'notbadkid', 'public_flags': 0, 'primary_guild': None, 'id': '335719543789846531', 'global_name': 'NBK', 'display_name': 'NBK', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '85f6f8152e278549723a56982a211734'}, 'roles': ['1305646872425267333', '1373706135235985518'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-21T10:11:40.197000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Neyga', 'public_flags': 0, 'primary_guild': None, 'id': '1373692294275797063', 'global_name': None, 'display_name': None, 'discriminator': '2432', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '624d55391f22f8a48e99216c0d6783c4'}, 'roles': ['1373695682266796116'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-18T16:16:12.755668+00:00', 'flags': 1, 'deaf': True, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'notbadkid', 'public_flags': 0, 'primary_guild': None, 'id': '335719543789846531', 'global_name': 'NBK', 'display_name': 'NBK', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '85f6f8152e278549723a56982a211734'}, 'roles': ['1305646872425267333', '1373706135235985518'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-21T10:11:40.197000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'wu4063', 'public_flags': 0, 'primary_guild': None, 'id': '469133223432159253', 'global_name': 'Wu', 'display_name': 'Wu', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '78c9558d044d179d2bdf01cb4716ce40'}, 'roles': ['1305646872425267333', '1373706135235985518'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-20T19:14:38.086000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'member_count': 13, 'public_updates_channel_id': None, 'discovery_splash': None, 'presences': [], 'unavailable': False, 'owner_id': '469434051036577792', 'region': 'deprecated', 'premium_features': None, 'incidents_data': None, 'banner': None, 'max_stage_video_channel_users': 50, 'icon': '8f4a53d10958f9852febf0feb2ddcc08', 'stickers': [], 'application_id': None, 'inventory_settings': None, 'default_message_notifications': 0, 'premium_progress_bar_enabled': False, 'system_channel_id': '1242192613034037381', 'preferred_locale': 'en-US', 'application_command_counts': {}, 'joined_at': '2025-05-18T16:16:12.755668+00:00', 'version': 1743859364522, 'voice_states': [{'user_id': '335719543789846531', 'suppress': False, 'session_id': 'c7dbcfced425dab978b7fd3769c6560b', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'discoverable': True, 'deaf': False, 'channel_id': '1330982489283366912'}, {'user_id': '469133223432159253', 'suppress': False, 'session_id': '6e363cb771df56d610fb6fa3c0bd0d05', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'discoverable': True, 'deaf': False, 'channel_id': '1330982489283366912'}], 'mfa_level': 0, 'channels': [{'version': 1716232197813, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Kanały tekstowe', 'id': '1242192613034037379', 'flags': 0}, {'version': 1716232197817, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Kanały głosowe', 'id': '1242192613034037380', 'flags': 0}, {'version': 1716317721036, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1242192613034037379', 'name': 'koryto', 'last_message_id': '1373723923916525792', 'id': '1242192613034037381', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1737663328906, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [{'type': 0, 'id': '1242192613034037378', 'deny': '29360128', 'allow': '40269650513473'}], 'parent_id': '1242192613034037380', 'name': 'STAJNIA', 'last_message_id': None, 'id': '1242192613034037382', 'icon_emoji': {'name': '🎙️', 'id': None}, 'flags': 0, 'bitrate': 96000}, {'version': 1738016970801, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [], 'parent_id': '1242192613034037380', 'name': 'BURDEL', 'last_message_id': None, 'id': '1305954192124543017', 'flags': 0, 'bitrate': 64000}, {'version': 1738016970792, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1242192613034037380', 'name': 'OBSRANE_JAJA21', 'last_message_id': None, 'id': '1330982489283366912', 'flags': 0, 'bitrate': 64000}, {'version': 1737660907953, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1242192613034037379', 'name': 'music', 'last_message_id': '1371442986029944883', 'id': '1332071137861173339', 'flags': 0}, {'version': 1747587505219, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [{'type': 0, 'id': '1373695682266796116', 'deny': '0', 'allow': '1024'}, {'type': 0, 'id': '1242192613034037378', 'deny': '1024', 'allow': '0'}, {'type': 0, 'id': '1373706135235985518', 'deny': '0', 'allow': '1024'}], 'parent_id': '1242192613034037379', 'nsfw': False, 'name': 'testing', 'last_message_id': '1373764985951617147', 'id': '1373706004726026420', 'flags': 0}], 'vanity_url_code': None}}
[2025-05-18 23:00:01] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-18 23:00:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '799e3105c1e308a93031802a0af87ea6', 'members': [{'user': {'username': 'mirainokioku', 'public_flags': 64, 'primary_guild': None, 'id': '249866383603662850', 'global_name': 'Jäger', 'display_name': 'Jäger', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '2005f0c69c505062437c2334aad91596'}, 'roles': ['1305646872425267333'], 'premium_since': None, 'pending': False, 'nick': 'abcasdfkl;jadfsjkl;aefw;jkladefg', 'mute': False, 'joined_at': '2024-06-11T11:03:01.259000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'notbadkid', 'public_flags': 0, 'primary_guild': None, 'id': '335719543789846531', 'global_name': 'NBK', 'display_name': 'NBK', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '85f6f8152e278549723a56982a211734'}, 'roles': ['1305646872425267333', '1373706135235985518'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-21T10:11:40.197000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Jockie Music', 'public_flags': 65536, 'primary_guild': None, 'id': '411916947773587456', 'global_name': None, 'display_name': None, 'discriminator': '8158', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '082499e32ffd0549455ef9786fe6ed03'}, 'roles': ['1333520720734589064'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-01-27T19:35:15.479000+00:00', 'flags': 0, 'deaf': True, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'wu4063', 'public_flags': 0, 'primary_guild': None, 'id': '469133223432159253', 'global_name': 'Wu', 'display_name': 'Wu', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '78c9558d044d179d2bdf01cb4716ce40'}, 'roles': ['1305646872425267333', '1373706135235985518'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-20T19:14:38.086000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'janosik8', 'public_flags': 0, 'primary_guild': None, 'id': '469434051036577792', 'global_name': 'Janosik8', 'display_name': 'Janosik8', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '542c7f1b1871643bb6e98cc9d93800cb'}, 'roles': ['1305646872425267333'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-20T19:09:57.781000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'poul_papito', 'public_flags': 0, 'primary_guild': None, 'id': '535009703692861440', 'global_name': 'PawełKowalcze', 'display_name': 'PawełKowalcze', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '8f28cfeb4567bb3687f623769e85809c'}, 'roles': ['1305646872425267333'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-21T15:47:05.039000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'yyyyymleko.', 'public_flags': 0, 'primary_guild': None, 'id': '666735707330576395', 'global_name': 'papawlik', 'display_name': 'papawlik', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': 'Wujek', 'mute': False, 'joined_at': '2024-12-07T13:14:36.304000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'fifol2004', 'public_flags': 0, 'primary_guild': None, 'id': '683643848697839647', 'global_name': 'FIFOL', 'display_name': 'FIFOL', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '13552215029c5f142e8ee4f77f440255'}, 'roles': ['1305646872425267333'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-20T19:10:50.481000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'mateog_x', 'public_flags': 0, 'primary_guild': None, 'id': '688695981277052990', 'global_name': 'mateog_x', 'display_name': 'mateog_x', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '30a4d55dec82ad580a1ffa00026e338e'}, 'roles': ['1305646872425267333'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-20T19:13:44.165000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'm_bem', 'public_flags': 0, 'primary_guild': None, 'id': '701107966887067751', 'global_name': 'Bem', 'display_name': 'Bem', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '3869ea8487daaeb10560b688fc908eb0'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-20T19:10:40.280000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'szczepan0237', 'public_flags': 0, 'primary_guild': None, 'id': '775624817696571394', 'global_name': 'szczepan', 'display_name': 'szczepan', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '1e6e8ed40b32cb5a831c5e600b31244c'}, 'roles': ['1305646872425267333'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-20T19:10:26.614000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'papawlik123_99271', 'public_flags': 0, 'primary_guild': None, 'id': '1314965047898017806', 'global_name': 'Papawlik123', 'display_name': 'Papawlik123', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': None}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': 'Wujek_v2', 'mute': False, 'joined_at': '2024-12-07T14:47:44.118000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Neyga', 'public_flags': 0, 'primary_guild': None, 'id': '1373692294275797063', 'global_name': None, 'display_name': None, 'discriminator': '2432', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '624d55391f22f8a48e99216c0d6783c4'}, 'roles': ['1373695682266796116'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-18T16:16:12.755668+00:00', 'flags': 1, 'deaf': True, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1242192613034037378', 'chunk_index': 0, 'chunk_count': 1}}
[2025-05-18 23:00:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-18 23:00:02] [DEBUG   ] discord.state: Processed a chunk for 13 members in guild ID 1242192613034037378.
[2025-05-18 23:00:04] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-05-18 23:00:04] [DEBUG   ] discord.client: Dispatching event ready
[2025-05-18 23:00:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 4, 'op': 0, 'd': {'user_id': '335719543789846531', 'timestamp': 1747602010, 'member': {'user': {'username': 'notbadkid', 'public_flags': 0, 'primary_guild': None, 'id': '335719543789846531', 'global_name': 'NBK', 'display_name': 'NBK', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '85f6f8152e278549723a56982a211734'}, 'roles': ['1305646872425267333', '1373706135235985518'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-21T10:11:40.197000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1373706004726026420', 'guild_id': '1242192613034037378'}}
[2025-05-18 23:00:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-18 23:00:10] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-18 23:00:10] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-18 23:00:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 5, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-18T21:00:14.294000+00:00', 'pinned': False, 'nonce': '1373767159628431360', 'mentions': [{'username': 'wu4063', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1305646872425267333', '1373706135235985518'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-20T19:14:38.086000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '469133223432159253', 'global_name': 'Wu', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '78c9558d044d179d2bdf01cb4716ce40'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1305646872425267333', '1373706135235985518'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-05-21T10:11:40.197000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1373767159960047668', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!!walka <@469133223432159253>', 'components': [], 'channel_type': 0, 'channel_id': '1373706004726026420', 'author': {'username': 'notbadkid', 'public_flags': 0, 'primary_guild': None, 'id': '335719543789846531', 'global_name': 'NBK', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '85f6f8152e278549723a56982a211734'}, 'attachments': [], 'guild_id': '1242192613034037378'}}
[2025-05-18 23:00:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-18 23:00:14] [DEBUG   ] discord.client: Dispatching event message
[2025-05-18 23:00:14] [DEBUG   ] discord.client: Dispatching event command
